	S1F.fastq.trim.sam.counts	S1S.fastq.trim.sam.counts	S2F.fastq.trim.sam.counts	S2S.fastq.trim.sam.counts	S3F.fastq.trim.sam.counts	S3S.fastq.trim.sam.counts	S4F.fastq.trim.sam.counts	S4S.fastq.trim.sam.counts	S5F.fastq.trim.sam.counts	S5S.fastq.trim.sam.counts	
symbB.v1.2.021914	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021935	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021983	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021986	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021992	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.021994	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022015	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022021	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.022046	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022048	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022052	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022080	1	0	0	0	0	0	1	1	0	0	
symbB.v1.2.022081	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022091	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022094	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.022100	2	3	1	2	1	5	1	7	1	3	
symbB.v1.2.022104	2	1	2	2	1	1	1	3	1	1	
symbB.v1.2.022117	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022135	1	1	1	0	2	0	0	0	0	1	
symbB.v1.2.022144	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.022147	0	0	0	0	0	1	0	0	0	2	
symbB.v1.2.022171	0	1	0	1	0	1	0	2	0	0	
symbB.v1.2.022177	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.022184	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022189	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022229	0	0	2	0	1	1	0	0	0	1	
symbB.v1.2.022231	0	0	0	0	1	1	0	0	0	0	
symbB.v1.2.022242	0	0	1	0	0	0	1	0	0	0	
symbB.v1.2.022253	1	1	1	1	1	1	1	5	3	1	
symbB.v1.2.022259	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022303	1	1	0	0	3	3	0	2	2	1	
symbB.v1.2.022306	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.022319	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022338	0	1	0	1	0	0	0	0	1	1	
symbB.v1.2.022340	0	1	0	0	0	1	3	1	0	2	
symbB.v1.2.022357	0	0	1	0	0	0	1	0	0	1	
symbB.v1.2.022368	2	1	2	2	1	0	0	3	0	1	
symbB.v1.2.022371	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022377	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022396	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022402	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022428	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022431	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.022435	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022437	2	2	3	3	2	5	3	3	3	1	
symbB.v1.2.022440	0	0	0	0	1	2	0	2	0	2	
symbB.v1.2.022451	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022488	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022490	12	7	17	6	14	5	11	8	15	7	
symbB.v1.2.022515	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022518	5	9	6	1	2	4	4	8	3	4	
symbB.v1.2.022522	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022533	4	9	8	2	3	9	4	5	8	9	
symbB.v1.2.022544	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.022555	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.022570	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022573	4	1	5	0	3	3	4	4	2	1	
symbB.v1.2.022576	2	3	6	4	2	6	1	7	0	0	
symbB.v1.2.022590	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.022629	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022655	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022675	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022692	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022693	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.022712	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022714	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022717	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022730	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022740	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.022760	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022781	0	0	0	0	0	0	1	3	0	0	
symbB.v1.2.022785	0	0	0	0	0	0	1	1	2	0	
symbB.v1.2.022808	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022834	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.022836	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.022852	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022860	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022875	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022877	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022880	0	0	1	0	1	0	0	2	0	0	
symbB.v1.2.022930	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022931	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.022933	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022938	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.022951	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022962	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.022966	2	0	0	0	1	1	0	2	0	0	
symbB.v1.2.022971	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.022979	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023007	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023009	0	0	1	0	1	0	2	0	0	0	
symbB.v1.2.023012	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.023026	0	0	0	0	0	0	0	0	1	1	
symbB.v1.2.023028	3	3	0	2	3	6	1	4	1	3	
symbB.v1.2.023031	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.023043	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.023056	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023065	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023068	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023131	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023146	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.023150	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023153	0	4	0	1	0	0	0	0	0	1	
symbB.v1.2.023167	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023180	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023187	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023205	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023212	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.023215	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023218	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023221	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.023226	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023230	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023256	1	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023257	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.023261	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023263	0	0	0	2	0	1	1	0	1	0	
symbB.v1.2.023264	11	26	20	18	20	20	14	25	10	30	
symbB.v1.2.023265	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023294	0	0	0	0	1	1	0	0	0	0	
symbB.v1.2.023301	0	0	0	1	0	1	0	0	1	0	
symbB.v1.2.023324	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023326	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023330	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023341	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023342	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023346	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023367	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023368	0	0	0	0	0	0	1	2	1	0	
symbB.v1.2.023372	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.023386	2	0	5	1	3	5	2	2	8	2	
symbB.v1.2.023397	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023404	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023407	39	33	33	20	25	38	37	26	32	26	
symbB.v1.2.023416	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023445	0	0	0	0	0	0	2	1	1	0	
symbB.v1.2.023449	1	1	0	2	0	0	0	0	0	0	
symbB.v1.2.023466	0	3	0	0	0	0	0	0	0	0	
symbB.v1.2.023468	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023478	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023479	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023494	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023501	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.023505	2	5	1	0	0	1	3	4	1	1	
symbB.v1.2.023516	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023529	2	7	4	7	7	3	4	4	5	5	
symbB.v1.2.023532	1	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023541	7	4	7	0	4	1	2	0	6	6	
symbB.v1.2.023556	0	0	0	0	0	1	1	0	1	0	
symbB.v1.2.023557	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023571	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023573	8	1	3	3	2	6	2	1	1	5	
symbB.v1.2.023582	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023602	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023621	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023622	1	1	0	0	0	1	0	0	0	1	
symbB.v1.2.023640	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023644	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023650	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.023651	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023655	0	0	0	0	0	1	0	0	0	1	
symbB.v1.2.023669	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023699	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023703	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023719	0	1	0	0	0	2	0	1	1	0	
symbB.v1.2.023720	0	0	1	1	1	2	0	2	0	1	
symbB.v1.2.023722	0	0	0	0	0	1	0	1	0	0	
symbB.v1.2.023723	3	10	5	6	1	10	3	9	5	6	
symbB.v1.2.023727	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.023731	2	7	2	6	7	2	3	12	2	11	
symbB.v1.2.023740	1	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023744	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.023747	0	1	0	0	0	0	2	1	0	0	
symbB.v1.2.023749	0	0	1	0	0	0	0	0	2	0	
symbB.v1.2.023757	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023765	1	0	0	0	0	0	0	1	0	1	
symbB.v1.2.023782	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023800	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.023804	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.023806	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.023817	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023826	2	0	0	0	0	0	1	1	1	0	
symbB.v1.2.023830	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023844	0	1	1	1	0	0	0	0	0	0	
symbB.v1.2.023850	0	1	0	0	0	0	0	0	1	0	
symbB.v1.2.023864	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023866	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023871	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023872	1	0	0	0	0	0	1	2	0	0	
symbB.v1.2.023895	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.023909	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023915	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023917	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.023923	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.023935	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.023939	0	1	1	1	0	0	1	1	0	0	
symbB.v1.2.023949	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023956	1	3	4	1	2	2	2	2	1	0	
symbB.v1.2.023967	0	0	1	0	1	0	1	0	0	0	
symbB.v1.2.023976	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.023989	14	20	10	23	4	15	10	17	15	19	
symbB.v1.2.023991	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.023994	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024021	0	1	1	0	0	0	0	0	0	2	
symbB.v1.2.024029	0	1	0	0	0	0	0	0	1	0	
symbB.v1.2.024061	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024071	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024086	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024090	0	0	0	1	0	0	0	1	1	0	
symbB.v1.2.024092	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024095	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024114	1	1	2	0	1	1	0	2	1	1	
symbB.v1.2.024149	2	8	4	1	1	2	1	3	0	3	
symbB.v1.2.024150	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.024157	0	0	0	0	0	1	1	1	0	0	
symbB.v1.2.024158	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.024164	1	4	5	2	5	6	2	1	3	5	
symbB.v1.2.024178	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024185	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024187	0	0	0	0	0	2	0	0	0	0	
symbB.v1.2.024193	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.024194	0	0	0	0	0	1	1	0	0	0	
symbB.v1.2.024197	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.024208	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024222	0	0	0	0	0	1	0	1	0	0	
symbB.v1.2.024245	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024255	0	0	0	0	0	0	0	2	1	0	
symbB.v1.2.024258	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024263	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024305	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024311	0	0	0	0	1	0	1	0	0	0	
symbB.v1.2.024312	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.024315	2	1	0	0	0	0	0	0	0	0	
symbB.v1.2.024323	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024324	1	1	0	0	0	0	0	2	1	0	
symbB.v1.2.024336	0	1	1	1	0	1	0	2	0	1	
symbB.v1.2.024353	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024370	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.024372	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.024374	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024382	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024391	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024396	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024398	0	1	0	1	0	0	1	0	0	0	
symbB.v1.2.024399	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.024400	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.024437	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024461	1	0	1	2	1	0	2	2	1	2	
symbB.v1.2.024463	0	0	0	0	0	0	3	2	0	0	
symbB.v1.2.024487	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.024503	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024512	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.024518	3	0	2	0	0	0	0	0	0	0	
symbB.v1.2.024541	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024563	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.024573	8	11	6	3	3	3	11	5	8	8	
symbB.v1.2.024575	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.024618	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024620	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024633	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024635	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.024642	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.024645	1	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024647	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024652	1	0	1	0	2	0	0	0	1	2	
symbB.v1.2.024657	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.024667	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024668	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.024670	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024674	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024675	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.024680	5	16	11	6	6	14	13	23	8	10	
symbB.v1.2.024681	2	4	7	6	5	5	6	8	4	2	
symbB.v1.2.024682	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024689	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024697	0	5	3	1	6	6	0	2	2	5	
symbB.v1.2.024706	0	1	0	1	0	0	0	0	0	1	
symbB.v1.2.024707	0	3	3	1	2	1	2	1	0	0	
symbB.v1.2.024716	0	0	0	0	0	1	1	0	0	0	
symbB.v1.2.024719	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024737	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024748	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.024751	2	1	0	1	3	0	0	0	2	1	
symbB.v1.2.024757	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024759	0	5	4	4	0	2	4	1	2	1	
symbB.v1.2.024764	1	5	16	1	2	0	6	11	4	1	
symbB.v1.2.024801	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.024806	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024812	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024833	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.024840	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024847	0	0	0	0	1	2	0	0	0	1	
symbB.v1.2.024850	2	3	1	0	2	0	0	0	2	2	
symbB.v1.2.024860	1	3	2	1	2	1	2	4	2	2	
symbB.v1.2.024863	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024867	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024885	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024892	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024907	5	5	3	2	4	3	7	3	5	4	
symbB.v1.2.024919	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024920	1	1	2	0	0	2	1	0	3	1	
symbB.v1.2.024936	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.024939	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.024940	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024946	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024981	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.024996	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025000	0	0	0	2	0	0	0	0	0	0	
symbB.v1.2.025007	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.025013	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025017	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.025023	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025035	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025040	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025051	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025053	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025082	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.025108	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.025116	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025128	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.025137	0	1	1	0	3	1	0	1	0	0	
symbB.v1.2.025144	0	0	1	0	0	0	1	0	0	0	
symbB.v1.2.025149	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.025153	5	1	4	0	0	1	0	0	2	1	
symbB.v1.2.025157	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.025159	0	1	0	0	0	0	1	1	0	0	
symbB.v1.2.025168	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025183	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025185	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025188	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.025196	1	1	0	0	0	0	2	2	0	0	
symbB.v1.2.025197	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025200	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025205	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025211	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.025226	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.025228	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025251	0	0	0	1	0	0	0	1	0	0	
symbB.v1.2.025252	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.025259	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.025260	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025270	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.025283	0	0	0	0	1	1	1	1	0	1	
symbB.v1.2.025284	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025292	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025295	0	0	0	0	0	0	1	0	0	2	
symbB.v1.2.025304	0	0	0	0	0	0	0	2	0	1	
symbB.v1.2.025310	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025311	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.025312	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025317	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.025331	5	1	7	1	3	4	2	2	4	4	
symbB.v1.2.025363	1	1	1	0	0	0	0	1	2	0	
symbB.v1.2.025370	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025374	17	14	13	5	11	10	13	20	12	18	
symbB.v1.2.025391	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.025400	0	2	3	1	0	1	0	0	0	0	
symbB.v1.2.025413	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.025416	0	0	0	1	0	0	1	0	1	0	
symbB.v1.2.025420	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.025421	3	4	0	2	1	5	1	2	1	2	
symbB.v1.2.025431	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025436	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025453	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025454	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025463	1	1	0	1	1	1	3	1	0	0	
symbB.v1.2.025464	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.025478	0	0	0	0	0	0	1	2	1	0	
symbB.v1.2.025480	0	1	0	0	0	0	3	2	0	0	
symbB.v1.2.025487	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025519	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025531	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025535	0	0	1	0	1	0	0	0	1	1	
symbB.v1.2.025547	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025556	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025567	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025569	5	10	9	5	6	13	5	14	7	15	
symbB.v1.2.025571	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.025574	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.025576	3	6	4	2	3	2	4	4	0	3	
symbB.v1.2.025582	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025585	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025602	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025603	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.025607	2	0	0	2	1	0	0	2	0	2	
symbB.v1.2.025609	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.025611	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025627	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025654	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.025662	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025665	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025666	3	6	2	2	0	6	4	5	2	4	
symbB.v1.2.025670	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025678	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025684	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025696	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025707	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.025713	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025717	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025723	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025735	1	2	0	2	0	0	1	2	0	2	
symbB.v1.2.025736	0	1	0	0	1	0	2	0	0	1	
symbB.v1.2.025753	0	1	0	1	2	0	1	0	0	0	
symbB.v1.2.025771	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025788	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025790	3	0	2	1	0	0	2	1	1	1	
symbB.v1.2.025795	66	113	70	40	62	107	67	86	57	84	
symbB.v1.2.025805	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.025835	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025837	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025855	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025856	1	2	3	1	0	0	1	1	3	1	
symbB.v1.2.025861	6	8	6	6	7	8	4	17	6	4	
symbB.v1.2.025892	0	3	2	0	1	2	0	1	0	0	
symbB.v1.2.025902	1	0	0	0	1	0	0	1	2	0	
symbB.v1.2.025948	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025954	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.025955	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.025957	0	0	0	0	0	0	0	1	0	0	
